Country_Region,Last_Update,Confirmed,Deaths
US,2022-12-06 04:21:03,3356,76
US,2022-12-06 04:21:03,128593,2093
US,2022-12-06 04:21:03,3436,77
US,2022-12-06 04:21:03,1674,37
US,2022-12-06 04:21:03,8609,201
US,2022-12-06 04:21:03,2630,48
US,2022-12-06 04:21:03,12103,72
US,2022-12-06 04:21:03,9280,258
US,2022-12-06 04:21:03,2881,34
US,2022-12-06 04:21:03,2393,40
US,2022-12-06 04:21:03,977,23
US,2022-12-06 04:21:03,1019,20
US,2022-12-06 04:21:03,1973,74
US,2022-12-06 04:21:03,262784,1571
US,2022-12-06 04:21:03,836,16
US,2022-12-06 04:21:03,4290,67
US,2022-12-06 04:21:03,41311,573
US,2022-12-06 04:21:03,3910,78
US,2022-12-06 04:21:03,1296,12
US,2022-12-06 04:21:03,8280,137
US,2022-12-06 04:21:03,20366,226
US,2022-12-06 04:21:03,359,9
US,2022-12-06 04:21:03,1471,24
US,2022-12-06 04:21:03,1300,20
US,2022-12-06 04:21:03,2179,46
US,2022-12-06 04:21:03,534,14
US,2022-12-06 04:21:03,2336,43
US,2022-12-06 04:21:03,668020,6972
US,2022-12-06 04:21:03,3360,100
US,2022-12-06 04:21:03,7095,106
US,2022-12-06 04:21:03,5531,116
US,2022-12-06 04:21:03,1993,27
US,2022-12-06 04:21:03,214375,1405
US,2022-12-06 04:21:03,495,16
US,2022-12-06 04:21:03,6103,51
US,2022-12-06 04:21:03,1254,26
US,2022-12-06 04:21:03,4153,73
US,2022-12-06 04:21:03,3239,117
US,2022-12-06 04:21:03,42010,723
US,2022-12-06 04:21:03,561,11
US,2022-12-06 04:21:03,244455,3828
US,2022-12-06 04:21:03,55768,604
US,2022-12-06 04:21:03,9601,127
US,2022-12-06 04:21:03,4288,68
US,2022-12-06 04:21:03,7845,192
US,2022-12-06 04:21:03,5366,114
US,2022-12-06 04:21:03,692,26
US,2022-12-06 04:21:03,2235,49
US,2022-12-06 04:21:03,238,11
US,2022-12-06 04:21:03,236220,1215
US,2022-12-06 04:21:03,2563,45
US,2022-12-06 04:21:03,4183,85
US,2022-12-06 04:21:03,6555,95
US,2022-12-06 04:21:03,2361,83
US,2022-12-06 04:21:03,115679,882
US,2022-12-06 04:21:03,1432,30
US,2022-12-06 04:21:03,6045,115
US,2022-12-06 04:21:03,223,3
US,2022-12-06 04:21:03,1477,33
US,2022-12-06 04:21:03,5219,106
US,2022-12-06 04:21:03,6795,133
US,2022-12-06 04:21:03,30590,666
US,2022-12-06 04:21:03,25978,716
US,2022-12-06 04:21:03,9765,125
US,2022-12-06 04:21:03,44156,415
US,2022-12-06 04:21:03,7875,249
US,2022-12-06 04:21:03,1236,24
US,2022-12-06 04:21:03,2072,36
US,2022-12-06 04:21:03,2213,30
US,2022-12-06 04:21:03,616,21
US,2022-12-06 04:21:03,14190,256
US,2022-12-06 04:21:03,1226840,11381
US,2022-12-06 04:21:03,15346,234
US,2022-12-06 04:21:03,1469,3
US,2022-12-06 04:21:03,1040,40
US,2022-12-06 04:21:03,75278,544
US,2022-12-06 04:21:03,1384,8
US,2022-12-06 04:21:03,17754,436
US,2022-12-06 04:21:03,254596,4032
US,2022-12-06 04:21:03,9837,199
US,2022-12-06 04:21:03,8818,166
US,2022-12-06 04:21:03,14599,287
US,2022-12-06 04:21:03,8304,188
US,2022-12-06 04:21:03,4831,115
US,2022-12-06 04:21:03,7619,191
US,2022-12-06 04:21:03,1152,18
US,2022-12-06 04:21:03,18763,373
US,2022-12-06 04:21:03,7391,143
US,2022-12-06 04:21:03,577,3
US,2022-12-06 04:21:03,1634,31
US,2022-12-06 04:21:03,3730,61
US,2022-12-06 04:21:03,7886,199
US,2022-12-06 04:21:03,264,10
US,2022-12-06 04:21:03,60898,870
US,2022-12-06 04:21:03,3568,22
US,2022-12-06 04:21:03,13585,225
US,2022-12-06 04:21:03,50099,767
US,2022-12-06 04:21:03,5142,95
US,2022-12-06 04:21:03,6331,75
US,2022-12-06 04:21:03,41026,550
US,2022-12-06 04:21:03,9519,129
US,2022-12-06 04:21:03,98,2
US,2022-12-06 04:21:03,220,4
US,2022-12-06 04:21:03,10655,197
US,2022-12-06 04:21:03,854,15
US,2022-12-06 04:21:03,53,0
US,2022-12-06 04:21:03,810,13
US,2022-12-06 04:21:03,8870,152
US,2022-12-06 04:21:03,603,25
US,2022-12-06 04:21:03,2556,50
US,2022-12-06 04:21:03,11221,272
US,2022-12-06 04:21:03,4935,127
US,2022-12-06 04:21:03,6157,93
US,2022-12-06 04:21:03,4709,123
US,2022-12-06 04:21:03,5020,63
US,2022-12-06 04:21:03,4150,95
US,2022-12-06 04:21:03,21402,411
US,2022-12-06 04:21:03,5877,134
US,2022-12-06 04:21:03,789,17
US,2022-12-06 04:21:03,2351,42
US,2022-12-06 04:21:03,4842,98
US,2022-12-06 04:21:03,353,1
US,2022-12-06 04:21:03,107718,1369
US,2022-12-06 04:21:03,1656,41
US,2022-12-06 04:21:03,4133,59
US,2022-12-06 04:21:03,1951,61
US,2022-12-06 04:21:03,1353,26
US,2022-12-06 04:21:03,962,13
US,2022-12-06 04:21:03,9996,185
US,2022-12-06 04:21:03,23554,476
US,2022-12-06 04:21:03,1683,50
US,2022-12-06 04:21:03,71450,943
US,2022-12-06 04:21:03,182,9
US,2022-12-06 04:21:03,11754,208
US,2022-12-06 04:21:03,608,12
US,2022-12-06 04:21:03,46186,509
US,2022-12-06 04:21:03,5774,107
US,2022-12-06 04:21:03,1572,37
US,2022-12-06 04:21:03,2059,50
US,2022-12-06 04:21:03,5149,131
US,2022-12-06 04:21:03,166188,1349
US,2022-12-06 04:21:03,6175,114
US,2022-12-06 04:21:03,2898,75
US,2022-12-06 04:21:03,307,13
US,2022-12-06 04:21:03,14280,270
US,2022-12-06 04:21:03,13855,230
US,2022-12-06 04:21:03,1697,63
US,2022-12-06 04:21:03,3410,101
US,2022-12-06 04:21:03,116535,1574
US,2022-12-06 04:21:03,2608,49
US,2022-12-06 04:21:03,619,6
US,2022-12-06 04:21:03,16805,373
US,2022-12-06 04:21:03,7808,156
US,2022-12-06 04:21:03,5322,134
US,2022-12-06 04:21:03,39121,475
US,2022-12-06 04:21:03,2600,53
US,2022-12-06 04:21:03,3477,72
US,2022-12-06 04:21:03,9046,262
US,2022-12-06 04:21:03,40670,755
US,2022-12-06 04:21:03,1132,41
US,2022-12-06 04:21:03,2149,60
US,2022-12-06 04:21:03,29133,504
US,2022-12-06 04:21:03,947,15
US,2022-12-06 04:21:03,969,25
US,2022-12-06 04:21:03,2650,71
US,2022-12-06 04:21:03,5295,76
US,2022-12-06 04:21:03,2147,39
US,2022-12-06 04:21:03,189,2
US,2022-12-06 04:21:03,5160,79
US,2022-12-06 04:21:03,30355,272
US,2022-12-06 04:21:03,2674,69
US,2022-12-06 04:21:03,12100,238
US,2022-12-06 04:21:03,1484,91
US,2022-12-06 04:21:03,1174,45
US,2022-12-06 04:21:03,6521,109
US,2022-12-06 04:21:03,13814,359
US,2022-12-06 04:21:03,1408,38
US,2022-12-06 04:21:03,574,9
US,2022-12-06 04:21:03,5663,107
US,2022-12-06 04:21:03,1055,12
US,2022-12-06 04:21:03,5121,136
US,2022-12-06 04:21:03,515,16
US,2022-12-06 04:21:03,54340,994
US,2022-12-06 04:21:03,2202,37
US,2022-12-06 04:21:03,23349,377
US,2022-12-06 04:21:03,2058,51
US,2022-12-06 04:21:03,312,9
US,2022-12-06 04:21:03,385,7
US,2022-12-06 04:21:03,899,14
US,2022-12-06 04:21:03,2567,34
US,2022-12-06 04:21:03,659916,6177
US,2022-12-06 04:21:03,38579,749
US,2022-12-06 04:21:03,135,3
US,2022-12-06 04:21:03,2896,85
US,2022-12-06 04:21:03,292,10
US,2022-12-06 04:21:03,9939,135
US,2022-12-06 04:21:03,37876,478
US,2022-12-06 04:21:03,318563,1808
US,2022-12-06 04:21:03,3121,75
US,2022-12-06 04:21:03,4806,89
US,2022-12-06 04:21:03,95485,33
US,2022-12-06 04:21:03,8828,193
US,2022-12-06 04:21:03,912,18
US,2022-12-06 04:21:03,11396,147
US,2022-12-06 04:21:03,15689,308
US,2022-12-06 04:21:03,12108,297
US,2022-12-06 04:21:03,22100,423
US,2022-12-06 04:21:03,21709,215
US,2022-12-06 04:21:03,11295,110
US,2022-12-06 04:21:03,3172,49
US,2022-12-06 04:21:03,10553,152
US,2022-12-06 04:21:03,108195,1064
US,2022-12-06 04:21:03,11024,225
US,2022-12-06 04:21:03,1290,23
US,2022-12-06 04:21:03,39086,708
US,2022-12-06 04:21:03,3986,90
US,2022-12-06 04:21:03,8401,136
US,2022-12-06 04:21:03,162343,918
US,2022-12-06 04:21:03,12465,165
US,2022-12-06 04:21:03,2095,35
US,2022-12-06 04:21:03,18914,280
US,2022-12-06 04:21:03,9299,300
US,2022-12-06 04:21:03,1638,42
US,2022-12-06 04:21:03,4347,98
US,2022-12-06 04:21:03,4321,56
US,2022-12-06 04:21:03,4425,70
US,2022-12-06 04:21:03,57138,262
US,2022-12-06 04:21:03,22476,175
US,2022-12-06 04:21:03,116385,436
US,2022-12-06 04:21:03,399721,1771
US,2022-12-06 04:21:03,4938,51
US,2022-12-06 04:21:03,11703,92
US,2022-12-06 04:21:03,70922,691
US,2022-12-06 04:21:03,15583,27
US,2022-12-06 04:21:03,24532,112
US,2022-12-06 04:21:03,14624,118
US,2022-12-06 04:21:03,4400,7
US,2022-12-06 04:21:03,222429,862
US,2022-12-06 04:21:03,11969,38
US,2022-12-06 04:21:03,86448,485
US,2022-12-06 04:21:03,6698,26
US,2022-12-06 04:21:03,11857,81
US,2022-12-06 04:21:03,6428,36
US,2022-12-06 04:21:03,38582,198
US,2022-12-06 04:21:03,1436,4
US,2022-12-06 04:21:03,11263,71
US,2022-12-06 04:21:03,1255,7
US,2022-12-06 04:21:03,4251,21
US,2022-12-06 04:21:03,4985,15
US,2022-12-06 04:21:03,7073,42
US,2022-12-06 04:21:03,16217,85
US,2022-12-06 04:21:03,2862,10
US,2022-12-06 04:21:03,13922,66
US,2022-12-06 04:21:03,8565,45
US,2022-12-06 04:21:03,11383,63
US,2022-12-06 04:21:03,23574,125
US,2022-12-06 04:21:03,8466,115
US,2022-12-06 04:21:03,23770,195
US,2022-12-06 04:21:03,43046,214
US,2022-12-06 04:21:03,4218,108
US,2022-12-06 04:21:03,3344,62
US,2022-12-06 04:21:03,8858,104
US,2022-12-06 04:21:03,4735,59
US,2022-12-06 04:21:03,63276,356
US,2022-12-06 04:21:03,23253,231
US,2022-12-06 04:21:03,1024,20
US,2022-12-06 04:21:03,20839,271
US,2022-12-06 04:21:03,2283,24
US,2022-12-06 04:21:03,9366,112
US,2022-12-06 04:21:03,5798,100
US,2022-12-06 04:21:03,3829,52
US,2022-12-06 04:21:03,5951,135
US,2022-12-06 04:21:03,4763,61
US,2022-12-06 04:21:03,2180,46
US,2022-12-06 04:21:03,16523,233
US,2022-12-06 04:21:03,8596,94
US,2022-12-06 04:21:03,8982,161
US,2022-12-06 04:21:03,1572,31
US,2022-12-06 04:21:03,3202,49
US,2022-12-06 04:21:03,12057,85
US,2022-12-06 04:21:03,60965,545
US,2022-12-06 04:21:03,94028,848
US,2022-12-06 04:21:03,3285,55
US,2022-12-06 04:21:03,5989,109
US,2022-12-06 04:21:03,1774,30
US,2022-12-06 04:21:03,1391,24
US,2022-12-06 04:21:03,13760,169
US,2022-12-06 04:21:03,1716,29
US,2022-12-06 04:21:03,13707,292
US,2022-12-06 04:21:03,4580,64
US,2022-12-06 04:21:03,6994,104
US,2022-12-06 04:21:03,1549,56
US,2022-12-06 04:21:03,2687,40
US,2022-12-06 04:21:03,245656,1634
US,2022-12-06 04:21:03,2473,48
US,2022-12-06 04:21:03,3276,20
US,2022-12-06 04:21:03,15672,160
US,2022-12-06 04:21:03,3467,53
US,2022-12-06 04:21:03,6597,52
US,2022-12-06 04:21:03,13366,213
US,2022-12-06 04:21:03,2608,57
US,2022-12-06 04:21:03,25427,274
US,2022-12-06 04:21:03,6813,42
US,2022-12-06 04:21:03,3057,83
US,2022-12-06 04:21:03,4970,53
US,2022-12-06 04:21:03,9022,118
US,2022-12-06 04:21:03,5362,61
US,2022-12-06 04:21:03,5268,89
US,2022-12-06 04:21:03,4814,63
US,2022-12-06 04:21:03,3701,45
US,2022-12-06 04:21:03,9048,180
US,2022-12-06 04:21:03,36101,358
US,2022-12-06 04:21:03,27310,329
US,2022-12-06 04:21:03,14692,173
US,2022-12-06 04:21:03,83586,1038
US,2022-12-06 04:21:03,15163,306
US,2022-12-06 04:21:03,472,6
US,2022-12-06 04:21:03,7397,122
US,2022-12-06 04:21:03,8724,125
US,2022-12-06 04:21:03,20011,136
US,2022-12-06 04:21:03,6492,51
US,2022-12-06 04:21:03,4520,51
US,2022-12-06 04:21:03,1395,14
US,2022-12-06 04:21:03,2200,39
US,2022-12-06 04:21:03,8018,106
US,2022-12-06 04:21:03,2554,34
US,2022-12-06 04:21:03,91939,424
US,2022-12-06 04:21:03,8442,95
US,2022-12-06 04:21:03,3157,45
US,2022-12-06 04:21:03,22886,300
US,2022-12-06 04:21:03,3005,45
US,2022-12-06 04:21:03,11153,77
US,2022-12-06 04:21:03,4642,28
US,2022-12-06 04:21:03,4344,123
US,2022-12-06 04:21:03,1923,27
US,2022-12-06 04:21:03,7436,140
US,2022-12-06 04:21:03,2352,52
US,2022-12-06 04:21:03,23735,174
US,2022-12-06 04:21:03,3105,39
US,2022-12-06 04:21:03,5607,42
US,2022-12-06 04:21:03,46459,440
US,2022-12-06 04:21:03,51474,514
US,2022-12-06 04:21:03,2751,73
US,2022-12-06 04:21:03,2578,44
US,2022-12-06 04:21:03,1495,20
US,2022-12-06 04:21:03,5375,100
US,2022-12-06 04:21:03,8647,104
US,2022-12-06 04:21:03,6660,127
US,2022-12-06 04:21:03,4619,102
US,2022-12-06 04:21:03,9654,147
US,2022-12-06 04:21:03,17788,231
US,2022-12-06 04:21:03,2813,31
US,2022-12-06 04:21:03,25187,354
US,2022-12-06 04:21:03,6131,68
US,2022-12-06 04:21:03,6249,84
US,2022-12-06 04:21:03,11022,83
US,2022-12-06 04:21:03,120240,802
US,2022-12-06 04:21:03,10126,156
US,2022-12-06 04:21:03,4820,49
US,2022-12-06 04:21:03,1296,13
US,2022-12-06 04:21:03,2839,28
US,2022-12-06 04:21:03,59777,552
US,2022-12-06 04:21:03,26626,304
US,2022-12-06 04:21:03,26664,420
US,2022-12-06 04:21:03,4833,90
US,2022-12-06 04:21:03,18184,258
US,2022-12-06 04:21:03,8866,126
US,2022-12-06 04:21:03,6878,109
US,2022-12-06 04:21:03,7166,125
US,2022-12-06 04:21:03,13177,249
US,2022-12-06 04:21:03,11454,195
US,2022-12-06 04:21:03,4271,99
US,2022-12-06 04:21:03,33643,329
US,2022-12-06 04:21:03,39521,193
US,2022-12-06 04:21:03,7463,132
US,2022-12-06 04:21:03,23168,327
US,2022-12-06 04:21:03,1324,22
US,2022-12-06 04:21:03,2768,45
US,2022-12-06 04:21:03,13094,205
US,2020-12-21 13:27:30,0,0
US,2022-12-06 04:21:03,109603,914
US,2022-12-06 04:21:03,10786,174
US,2022-12-06 04:21:03,17119,239
US,2022-12-06 04:21:03,7169,83
US,2022-12-06 04:21:03,4021,57
US,2022-12-06 04:21:03,2194,24
US,2022-12-06 04:21:03,7801,92
US,2022-12-06 04:21:03,13224,223
US,2022-12-06 04:21:03,9112,166
US,2022-12-06 04:21:03,12916,126
US,2022-12-06 04:21:03,5551,44
US,2022-12-06 04:21:03,5320,78
US,2022-12-06 04:21:03,60524,516
US,2022-12-06 04:21:03,23670,188
US,2022-12-06 04:21:03,15225,185
US,2022-12-06 04:21:03,108044,960
US,2022-12-06 04:21:03,722,17
US,2022-12-06 04:21:03,26511,382
US,2022-12-06 04:21:03,13039,82
US,2022-12-06 04:21:03,1735,32
US,2022-12-06 04:21:03,36273,224
US,2022-12-06 04:21:03,477,7
US,2022-12-06 04:21:03,30411,232
US,2022-12-06 04:21:03,19920,238
US,2022-12-06 04:21:03,13089,105
US,2022-12-06 04:21:03,4515,32
US,2022-12-06 04:21:03,529946,3293
US,2022-12-06 04:21:03,50529,391
US,2022-12-06 04:21:03,10069,89
US,2022-12-06 04:21:03,4213,57
US,2022-12-06 04:21:03,20289,284
US,2022-12-06 04:21:03,2607,29
US,2022-12-06 04:21:03,15331,165
US,2022-12-06 04:21:03,10188,137
US,2022-12-06 04:21:03,4711,73
US,2022-12-06 04:21:03,2862,41
US,2022-12-06 04:21:03,235693,1542
US,2022-12-06 04:21:03,1895,3
US,2022-12-06 04:21:03,27515,243
US,2022-12-06 04:21:03,1754,16
US,2022-12-06 04:21:03,196971,1341
US,2022-12-06 04:21:03,148596,1584
US,2022-12-06 04:21:03,9645,159
US,2022-12-06 04:21:03,60680,477
US,2022-12-06 04:21:03,3318,6
US,2022-12-06 04:21:03,625,9
US,2022-12-06 04:21:03,18256,163
US,2022-12-06 04:21:03,47818,342
US,2022-12-06 04:21:03,9875,98
US,2022-12-06 04:21:03,81446,841
US,2022-12-06 04:21:03,5800,77
US,2022-12-06 04:21:03,43217,335
US,2022-12-06 04:21:03,8308,98
US,2022-12-06 04:21:03,4870,52
US,2022-12-06 04:21:03,6129,109
US,2022-12-06 04:21:03,32908,423
US,2022-12-06 04:21:03,2239,15
US,2022-12-06 04:21:03,2659,53
US,2022-12-06 04:21:03,2456,19
US,2022-12-06 04:21:03,16045,221
US,2022-12-06 04:21:03,2514,23
US,2022-12-06 04:21:03,4599,61
US,2022-12-06 04:21:03,12243,175
US,2022-12-06 04:21:03,7040,74
US,2022-12-06 04:21:03,8130,149
US,2022-12-06 04:21:03,5448,51
US,2022-12-06 04:21:03,25072,277
US,2022-12-06 04:21:03,8436,145
US,2022-12-06 04:21:03,17530,146
US,2022-12-06 04:21:03,57138,833
US,2022-12-06 04:21:03,6772,95
US,2022-12-06 04:21:03,6895,92
US,2022-12-06 04:21:03,12410,201
US,2022-12-06 04:21:03,19264,198
US,2022-12-06 04:21:03,10917,165
US,2022-12-06 04:21:03,8540,105
US,2022-12-06 04:21:03,7140,84
US,2022-12-06 04:21:03,22223,283
US,2022-12-06 04:21:03,9851,166
US,2022-12-06 04:21:03,9574,132
US,2022-12-06 04:21:03,30272,207
US,2022-12-06 04:21:03,5462,49
US,2022-12-06 04:21:03,5016,76
US,2022-12-06 04:21:03,9109,108
US,2022-12-06 04:21:03,13483,192
US,2022-12-06 04:21:03,2268,23
US,2022-12-06 04:21:03,2452,38
US,2022-12-06 04:21:03,2447,34
US,2022-12-06 04:21:03,10734,141
US,2022-12-06 04:21:03,20167,207
US,2022-12-06 04:21:03,29038,399
US,2022-12-06 04:21:03,11662,99
US,2022-12-06 04:21:03,2914,32
US,2022-12-06 04:21:03,4258,46
US,2022-12-06 04:21:03,3575,62
US,2022-12-06 04:21:03,5624,82
US,2022-12-06 04:21:03,2320,39
US,2022-12-06 04:21:03,2624,33
US,2021-07-31 23:21:38,0,0
US,2022-12-06 04:21:03,8657,103
US,2022-12-06 04:21:03,11403,142
US,2022-12-06 04:21:03,2734,37
US,2022-12-06 04:21:03,5293,93
US,2022-12-06 04:21:03,1718,26
US,2022-12-06 04:21:03,27141,369
US,2022-12-06 04:21:03,9184,133
US,2022-12-06 04:21:03,5642,69
US,2022-12-06 04:21:03,4041,42
US,2022-12-06 04:21:03,15659,151
US,2022-12-06 04:21:03,4227,44
US,2022-12-06 04:21:03,99684,603
US,2022-12-06 04:21:03,4095,13
US,2022-12-06 04:21:03,4942,44
US,2022-12-06 04:21:03,16436,128
US,2022-12-06 04:21:03,21534,205
US,2022-12-06 04:21:03,8735,128
US,2022-12-06 04:21:03,18934,144
US,2022-12-06 04:21:03,5217,31
US,2022-12-06 04:21:03,172160,600
US,2022-12-06 04:21:03,31622,359
US,2022-12-06 04:21:03,8448,81
US,2022-12-06 04:21:03,13949,85
US,2022-12-06 04:21:03,15172,80
US,2022-12-06 04:21:03,35577,209
US,2022-12-06 04:21:03,1306,17
US,2022-12-06 04:21:03,37853,301
US,2022-12-06 04:21:03,3241,53
US,2022-12-06 04:21:03,15035,160
US,2022-12-06 04:21:03,11164,60
US,2022-12-06 04:21:03,6130,70
US,2022-12-06 04:21:03,6631,31
US,2022-12-06 04:21:03,1728,49
US,2022-12-06 04:21:03,6698,45
US,2022-12-06 04:21:03,25864,257
US,2022-12-06 04:21:03,9158,74
US,2022-12-06 04:21:03,54022,685
US,2022-12-06 04:21:03,6626,63
US,2022-12-06 04:21:03,42323,202
US,2022-12-06 04:21:03,4298,30
US,2022-12-06 04:21:03,6419,103
US,2022-12-06 04:21:03,8662,157
US,2022-12-06 04:21:03,24237,206
US,2022-12-06 04:21:03,47566,534
US,2022-12-06 04:21:03,13941,145
US,2022-12-06 04:21:03,4501,67
US,2022-12-06 04:21:03,2264,15
US,2022-12-06 04:21:03,327426,2411
US,2022-12-06 04:21:03,14211,105
US,2022-12-06 04:21:03,13023,129
US,2022-12-06 04:21:03,10528,148
US,2022-12-06 04:21:03,62949,436
US,2022-12-06 04:21:03,26827,197
US,2022-12-06 04:21:03,2254,19
US,2022-12-06 04:21:03,13171,77
US,2022-12-06 04:21:03,14649,124
US,2022-12-06 04:21:03,21980,171
US,2022-12-06 04:21:03,3912,35
US,2022-12-06 04:21:03,68293,732
US,2022-12-06 04:21:03,4819,53
US,2022-12-06 04:21:03,53244,435
US,2022-12-06 04:21:03,4051,61
US,2022-12-06 04:21:03,20257,154
US,2022-12-06 04:21:03,5757,64
US,2022-12-06 04:21:03,13780,161
US,2022-12-06 04:21:03,38203,350
US,2022-12-06 04:21:03,29860,159
US,2022-12-06 04:21:03,5610,77
US,2022-12-06 04:21:03,9644,71
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,7410,114
US,2022-12-06 04:21:03,6289,100
US,2022-12-06 04:21:03,32016,300
US,2022-12-06 04:21:03,4859,50
US,2022-12-06 04:21:03,45183,357
US,2022-12-06 04:21:03,134899,1187
US,2022-12-06 04:21:03,15916,262
US,2022-12-06 04:21:03,7465,92
US,2022-12-06 04:21:03,61789,410
US,2022-12-06 04:21:03,25928,257
US,2022-12-06 04:21:03,11356,54
US,2022-12-06 04:21:03,2978,64
US,2022-12-06 04:21:03,13571,155
US,2022-12-06 04:21:03,4952,55
US,2022-12-06 04:21:03,3605,56
US,2022-12-06 04:21:03,1531,31
US,2022-12-06 04:21:03,16452,203
US,2022-12-06 04:21:03,4520,59
US,2022-12-06 04:21:03,1410,20
US,2022-12-06 04:21:03,2264,21
US,2022-12-06 04:21:03,30761,315
US,2022-12-06 04:21:03,4805,32
US,2022-12-06 04:21:03,25297,295
US,2022-12-06 04:21:03,765,10
US,2022-12-06 04:21:03,7564,151
US,2022-12-06 04:21:03,2225,43
US,2022-12-06 04:21:03,9585,84
US,2022-12-06 04:21:03,2273,28
US,2022-12-06 04:21:03,12304,134
US,2022-12-06 04:21:03,11911,16
US,2022-12-06 04:21:03,6255,43
US,2022-12-06 04:21:03,0,0
US,2022-12-06 04:21:03,2681,47
US,2022-12-06 04:21:03,1860,22
Uganda,2022-12-06 04:21:03,169810,3630
Ukraine,2022-12-06 04:21:03,163768,2973
Ukraine,2022-12-06 04:21:03,126202,2751
Ukraine,2022-12-06 04:21:03,150465,3290
Ukraine,2022-12-06 04:21:03,209907,5411
Ukraine,2022-12-06 04:21:03,303551,9454
Ukraine,2022-12-06 04:21:03,216052,5607
Ukraine,2022-12-06 04:21:03,181629,3476
Ukraine,2022-12-06 04:21:03,305661,6858
Ukraine,2022-12-06 04:21:03,107686,2881
Ukraine,2022-12-06 04:21:03,201270,3703
Ukraine,2022-12-06 04:21:03,445098,8966
Ukraine,2022-12-06 04:21:03,226220,5019
Ukraine,2022-12-06 04:21:03,45117,1741
Ukraine,2022-12-06 04:21:03,80033,2392
Ukraine,2022-12-06 04:21:03,303357,6569
Ukraine,2022-12-06 04:21:03,146174,3530
Ukraine,2022-12-06 04:21:03,325462,5917
Ukraine,2022-12-06 04:21:03,179994,4181
Ukraine,2022-12-06 04:21:03,171031,2530
Ukraine,2022-12-06 04:21:03,96698,2493
Ukraine,2022-12-06 04:21:03,182268,3208
Ukraine,2022-12-06 04:21:03,146363,2391
Ukraine,2022-12-06 04:21:03,531660,5081
Ukraine,2022-12-06 04:21:03,149845,3546
Ukraine,2022-12-06 04:21:03,132045,2394
Ukraine,2022-12-06 04:21:03,112462,2724
Ukraine,2022-12-06 04:21:03,215070,5866
Ukraine,2022-12-06 04:21:03,192801,3538
United Arab Emirates,2022-12-06 04:21:03,1044843,2348
United Kingdom,2022-12-06 04:21:03,3904,12
United Kingdom,2022-12-06 04:21:03,18519,152
United Kingdom,2022-12-06 04:21:03,7305,64
United Kingdom,2022-12-06 04:21:03,31359,36
United Kingdom,2022-12-06 04:21:03,0,0
United Kingdom,2022-12-06 04:21:03,20291473,180267
United Kingdom,2022-12-06 04:21:03,1930,0
United Kingdom,2022-12-06 04:21:03,20207,110
United Kingdom,2022-12-06 04:21:03,32900,65
United Kingdom,2022-12-06 04:21:03,38008,116
United Kingdom,2022-12-06 04:21:03,63128,142
United Kingdom,2022-12-06 04:21:03,1403,8
United Kingdom,2022-12-06 04:21:03,713294,4967
United Kingdom,2022-12-06 04:21:03,4,0
United Kingdom,2022-12-06 04:21:03,2162,0
United Kingdom,2022-12-06 04:21:03,2129682,16128
United Kingdom,2022-12-06 04:21:03,6446,36
United Kingdom,2022-12-06 04:21:03,0,326
United Kingdom,2022-12-06 04:21:03,890293,11078
Uruguay,2022-12-06 04:21:03,995402,7541
Uzbekistan,2022-12-06 04:21:03,247304,1637
Vanuatu,2022-12-06 04:21:03,11981,14
Venezuela,2022-12-06 04:21:03,547891,5829
Vietnam,2022-12-06 04:21:03,11518149,43177
West Bank and Gaza,2022-12-06 04:21:03,703036,5708
Winter Olympics 2022,2022-12-06 04:21:03,535,0
Yemen,2022-12-06 04:21:03,11945,2159
Zambia,2022-12-06 04:21:03,333746,4019
Zimbabwe,2022-12-06 04:21:03,259164,5620
